
  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
  '  |____| .__|_| |_|_| |_\__, | / / / /
 =========|_|==============|___/=/_/_/_/
 :: Spring Boot ::                (v3.2.3)

2026-05-04 22:18:34.779 [http-nio-8080-exec-3] WARN  c.q.p.s.a.mapper.AnalysisChMapper - 查询最新日线失败: code=海立, error=Incorrect result size: expected 1, actual 0
2026-05-04 22:18:35.182 [http-nio-8080-exec-3] WARN  c.q.p.s.a.mapper.AnalysisChMapper - 查询20日涨跌幅失败: code=海立, error=Incorrect result size: expected 1, actual 0
2026-05-04 22:18:35.192 [http-nio-8080-exec-3] INFO  c.q.p.s.a.service.AnalysisService - 个股分析完成: code=海立, totalScore=8, action=CLEAR
2026-05-04 22:18:35.207 [http-nio-8080-exec-4] INFO  c.q.p.s.a.service.AnalysisService - 获取研报分析: code=海立
2026-05-04 22:18:45.587 [http-nio-8080-exec-2] INFO  c.q.p.s.a.service.AnalysisService - 开始分析个股: code=海立股份
2026-05-04 22:18:45.678 [http-nio-8080-exec-2] WARN  c.q.p.s.a.mapper.AnalysisChMapper - 查询最新日线失败: code=海立股份, error=Incorrect result size: expected 1, actual 0
2026-05-04 22:18:46.112 [http-nio-8080-exec-2] WARN  c.q.p.s.a.mapper.AnalysisChMapper - 查询20日涨跌幅失败: code=海立股份, error=Incorrect result size: expected 1, actual 0
2026-05-04 22:18:46.120 [http-nio-8080-exec-2] INFO  c.q.p.s.a.service.AnalysisService - 个股分析完成: code=海立股份, totalScore=8, action=CLEAR
2026-05-04 22:18:46.138 [http-nio-8080-exec-5] INFO  c.q.p.s.a.service.AnalysisService - 获取研报分析: code=海立股份
2026-05-04 22:18:48.067 [http-nio-8080-exec-6] INFO  c.q.p.s.a.service.AnalysisService - 开始分析个股: code=海立股份
2026-05-04 22:18:48.161 [http-nio-8080-exec-6] WARN  c.q.p.s.a.mapper.AnalysisChMapper - 查询最新日线失败: code=海立股份, error=Incorrect result size: expected 1, actual 0
2026-05-04 22:18:48.543 [http-nio-8080-exec-6] WARN  c.q.p.s.a.mapper.AnalysisChMapper - 查询20日涨跌幅失败: code=海立股份, error=Incorrect result size: expected 1, actual 0
2026-05-04 22:18:48.551 [http-nio-8080-exec-6] INFO  c.q.p.s.a.service.AnalysisService - 个股分析完成: code=海立股份, totalScore=8, action=CLEAR
2026-05-04 22:18:48.574 [http-nio-8080-exec-7] INFO  c.q.p.s.a.service.AnalysisService - 获取研报分析: code=海立股份
2026-05-04 22:19:00.389 [http-nio-8080-exec-8] INFO  c.q.p.s.a.service.AnalysisService - 开始分析个股: code=600619
2026-05-04 22:19:01.002 [http-nio-8080-exec-8] INFO  c.q.p.s.a.service.AnalysisService - 个股分析完成: code=600619, totalScore=49, action=HOLD
2026-05-04 22:19:01.021 [http-nio-8080-exec-10] INFO  c.q.p.s.a.service.AnalysisService - 获取研报分析: code=600619
2026-05-04 22:22:36.869 [MessageBroker-1] INFO  o.s.w.s.c.WebSocketMessageBrokerStats - WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 2, active threads = 1, queued tasks = 0, completed tasks = 1]
2026-05-04 22:27:34.459 [http-nio-8080-exec-9] INFO  c.q.p.s.a.service.AnalysisService - 开始分析个股: code=600619
2026-05-04 22:27:35.044 [http-nio-8080-exec-9] INFO  c.q.p.s.a.service.AnalysisService - 个股分析完成: code=600619, totalScore=49, action=HOLD
2026-05-04 22:27:37.007 [http-nio-8080-exec-1] INFO  c.q.p.s.a.service.AnalysisService - 获取研报分析: code=600619
2026-05-04 22:28:20.125 [http-nio-8080-exec-3] INFO  c.q.p.s.a.service.AnalysisService - 开始分析个股: code=600619
2026-05-04 22:28:20.659 [http-nio-8080-exec-3] INFO  c.q.p.s.a.service.AnalysisService - 个股分析完成: code=600619, totalScore=49, action=HOLD
2026-05-04 22:28:22.363 [http-nio-8080-exec-4] INFO  c.q.p.s.a.service.AnalysisService - 获取研报分析: code=600619
